--------- beginning of system
05-03 08:44:16.384  6639 24459 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:47:29.941  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:29.948  1698  1708 I WindowManager: WIN DEATH: Window{121e4e4 u0 com.app_compare_react_native/com.app_compare_react_native.MainActivity}
05-03 08:47:29.953  1698  1719 W ActivityManager: setHasOverlayUi called on unknown pid: 25260
05-03 08:47:29.967  1698  5336 W ActivityManager: Permission Denial: Accessing service ComponentInfo{com.google.android.music/com.google.android.music.dial.DialMediaRouteProviderService} from pid=25315, uid=10078 that is not exported from uid 10061
05-03 08:47:30.016  1698  2018 W ActivityManager: Permission Denial: Accessing service ComponentInfo{com.google.android.music/com.google.android.music.dial.DialMediaRouteProviderService} from pid=25315, uid=10078 that is not exported from uid 10061
05-03 08:47:30.588  1698  3346 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.google.android.apps.nexuslauncher/.NexusLauncherActivity} from uid 10028
05-03 08:47:30.612  1698  1708 I ActivityManager: Killing 25315:com.google.android.youtube/u0a78 (adj 100): remove task
05-03 08:47:30.630  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:30.702  1698  1708 D ConnectivityService: ConnectivityService NetworkRequestInfo binderDied(NetworkRequest [ LISTEN id=11, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&FOREGROUND] ], android.os.BinderProxy@99e0ec0)
05-03 08:47:30.707  1698  2301 I WindowManager: WIN DEATH: Window{cb45406 u0 com.google.android.youtube/com.google.android.apps.youtube.app.WatchWhileActivity}
05-03 08:47:30.710  1698  1881 E ConnectivityService: RemoteException caught trying to send a callback msg for NetworkRequest [ LISTEN id=11, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&FOREGROUND] ]
05-03 08:47:30.714  1698  2024 W ActivityManager: Scheduling restart of crashed service com.google.android.youtube/com.firebase.jobdispatcher.GooglePlayReceiver in 1000ms
05-03 08:47:30.732  1698  1719 W ActivityManager: setHasOverlayUi called on unknown pid: 25315
05-03 08:47:30.742  6639 24690 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:47:32.406  1698  3346 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.app_compare_react_native/.MainActivity bnds=[283,279][540,609]} from uid 10020
05-03 08:47:32.429  1698  7093 I ActivityManager: Start proc 25462:com.app_compare_react_native/u0a84 for activity com.app_compare_react_native/.MainActivity
05-03 08:47:34.240  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:35.090  1698  1709 I ActivityManager: START u0 {flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity} from uid 10028
05-03 08:47:36.035  1698  7092 I ActivityManager: Killing 25462:com.app_compare_react_native/u0a84 (adj 900): remove task
05-03 08:47:36.037  1698  2301 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.google.android.apps.nexuslauncher/.NexusLauncherActivity} from uid 10028
05-03 08:47:36.047  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:36.058  1698  2018 I WindowManager: WIN DEATH: Window{82be9b4 u0 com.app_compare_react_native/com.app_compare_react_native.MainActivity}
05-03 08:47:36.065  1698  1719 W ActivityManager: setHasOverlayUi called on unknown pid: 25462
05-03 08:47:36.238  6639 24458 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:47:37.558  1698  3346 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.app_compare_react_native/.MainActivity bnds=[283,279][540,609]} from uid 10020
05-03 08:47:37.579  1698  7092 I ActivityManager: Start proc 25516:com.app_compare_react_native/u0a84 for activity com.app_compare_react_native/.MainActivity
05-03 08:47:39.577  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:40.274  1698  2448 I ActivityManager: START u0 {flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity} from uid 10028
05-03 08:47:41.035  1698  1715 E BatteryStatsService: modem info is invalid: ModemActivityInfo{ mTimestamp=0 mSleepTimeMs=0 mIdleTimeMs=0 mTxTimeMs[]=[0, 0, 0, 0, 0] mRxTimeMs=0 mEnergyUsed=0}
05-03 08:47:41.134  1698  2398 I ActivityManager: Killing 25516:com.app_compare_react_native/u0a84 (adj 900): remove task
05-03 08:47:41.136  1698  3346 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.google.android.apps.nexuslauncher/.NexusLauncherActivity} from uid 10028
05-03 08:47:41.150  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:41.210  1698  1719 W ActivityManager: setHasOverlayUi called on unknown pid: 25516
05-03 08:47:41.288  6639 24459 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:47:43.535  1698  2301 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.app_compare_react_native/.MainActivity bnds=[283,279][540,609]} from uid 10020
05-03 08:47:43.556  1698  7089 I ActivityManager: Start proc 25570:com.app_compare_react_native/u0a84 for activity com.app_compare_react_native/.MainActivity
05-03 08:47:45.995  1698  2381 I ActivityManager: START u0 {flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity} from uid 10028
05-03 08:47:46.899  1698  2034 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.google.android.apps.nexuslauncher/.NexusLauncherActivity} from uid 10028
05-03 08:47:46.924  1698  5336 I ActivityManager: Killing 25570:com.app_compare_react_native/u0a84 (adj 900): remove task
05-03 08:47:46.943  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:46.949  1698  2301 I WindowManager: WIN DEATH: Window{58e2e88 u0 com.app_compare_react_native/com.app_compare_react_native.MainActivity}
05-03 08:47:46.969  1698  1719 W ActivityManager: setHasOverlayUi called on unknown pid: 25570
05-03 08:47:46.974  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:47.094  6639 24457 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:47:48.925  1698  2034 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.app_compare_react_native/.MainActivity bnds=[283,279][540,609]} from uid 10020
05-03 08:47:48.945  1698  1709 I ActivityManager: Start proc 25623:com.app_compare_react_native/u0a84 for activity com.app_compare_react_native/.MainActivity
05-03 08:47:50.937  1698  2034 I ActivityManager: START u0 {flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity} from uid 10028
05-03 08:47:51.748  1698  7092 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.google.android.apps.nexuslauncher/.NexusLauncherActivity} from uid 10028
05-03 08:47:51.772  1698  2447 I ActivityManager: Killing 25623:com.app_compare_react_native/u0a84 (adj 900): remove task
05-03 08:47:51.789  1698  1907 E TaskPersister: File error accessing recents directory (directory doesn't exist?).
05-03 08:47:51.843  1698  1719 W ActivityManager: setHasOverlayUi called on unknown pid: 25623
05-03 08:47:51.901  6639 24457 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:48:12.054  6639 24457 I chatty  : uid=10030(u0_a30) com.google.android.googlequicksearchbox:search identical 4 lines
05-03 08:48:17.102  6639 24457 E ActivityThread: Failed to find provider info for com.google.android.apps.gsa.testing.ui.audio.recorded
05-03 08:48:17.399  1698  1712 I ActivityManager: Force stopping com.app_compare_react_native appid=10084 user=-1: installPackageLI
05-03 08:48:17.432  1698  1724 I PackageManager: Package com.app_compare_react_native codePath changed from /data/app/com.app_compare_react_native-5NceTwVwQDorECCr1lITUw== to /data/app/com.app_compare_react_native-pkrZwy_7ydylGAcJoTDRXA==; Retaining data and using new
05-03 08:48:17.432  1698  1724 W PackageManager: Code path for com.app_compare_react_native changing from /data/app/com.app_compare_react_native-5NceTwVwQDorECCr1lITUw== to /data/app/com.app_compare_react_native-pkrZwy_7ydylGAcJoTDRXA==
05-03 08:48:17.432  1698  1724 W PackageManager: Resource path for com.app_compare_react_native changing from /data/app/com.app_compare_react_native-5NceTwVwQDorECCr1lITUw== to /data/app/com.app_compare_react_native-pkrZwy_7ydylGAcJoTDRXA==
05-03 08:48:17.557  1698  1724 I ActivityManager: Force stopping com.app_compare_react_native appid=10084 user=0: pkg removed
05-03 08:48:17.575  1698  1712 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:com.app_compare_react_native flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemanager.impl.PackageMonitorReceiverImpl$RegisteredReceiver
05-03 08:48:17.575  1698  1712 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:com.app_compare_react_native flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.instantapps.appmanagement.InstantAppRemoveMonitor
05-03 08:48:17.576  1698  1712 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_REMOVED dat=package:com.app_compare_react_native flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
